movie,text,robust,rule,correct,robust == correct,rule == correct,0.9927538981,0.9393376076
sicario,Ted is then removed and marched toward another vehicle.,N,N,N,TRUE,TRUE,,
sicario,Alejandro and Matt walk toward Macy.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,Good job.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,She laughs at the conviction this lie is given by everyone.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY,C,C,C,TRUE,TRUE,,
sicario,I love how we're all going to,D,D,D,TRUE,TRUE,,
sicario,pretend I planned this.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,You write it that way in the,D,D,D,TRUE,TRUE,,
sicario,report. (Looking at Reggie) Yes?,D,E,D,TRUE,FALSE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,REGGIE,C,C,C,TRUE,TRUE,,
sicario,Well ... she found the picture and,D,D,D,TRUE,TRUE,,
sicario,led him outside.,D,D,D,TRUE,TRUE,,
sicario,76.,O,D,O,TRUE,FALSE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,"                    Real quick thinking, Kate.",D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY,C,C,C,TRUE,TRUE,,
sicario,"                    Yeah ... So, can I go home tonight",D,D,D,TRUE,TRUE,,
sicario,or ...,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,Sure ... This is good news. They're,D,D,D,TRUE,TRUE,,
sicario,going to call Manuel back. Soon.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY,C,C,C,TRUE,TRUE,,
sicario,Whoopee. Then we can call the,D,D,D,TRUE,TRUE,,
sicario,Mexican police to go arrest their,D,D,D,TRUE,TRUE,,
sicario,employer. Why do I think that won't,D,D,D,TRUE,TRUE,,
sicario,happen?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,(Matt really likes this girl) Gotta,E,E,E,TRUE,TRUE,,
sicario,have a little faith.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Matt walks off.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,REGGIE,C,C,C,TRUE,TRUE,,
sicario,You can come stay with me.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY,C,C,C,TRUE,TRUE,,
sicario,I'll be fine... They have your,D,D,D,TRUE,TRUE,,
sicario,"                    picture too, you know.",D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,REGGIE,C,C,C,TRUE,TRUE,,
sicario,Yeah. Thought crossed my mind.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          Phil waves Reggie over. Macy is alone. She looks left, and",N,N,N,TRUE,TRUE,,
sicario,Alejandro is beside her.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY,C,C,C,TRUE,TRUE,,
sicario,"                    (Dry) I understand now, okay?",E,E,E,TRUE,TRUE,,
sicario,They're everywhere and I'll never,D,D,D,TRUE,TRUE,,
sicario,"                    know who to trust, as evidenced by",D,D,D,TRUE,TRUE,,
sicario,me fucking my hit man behind a bar.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO,C,C,C,TRUE,TRUE,,
sicario,He wasn't an assassin. He was just,D,D,D,TRUE,TRUE,,
sicario,supposed to be your friend and,D,D,D,TRUE,TRUE,,
sicario,hopefully find out who is showing,D,D,D,TRUE,TRUE,,
sicario,you how to hurt them. They are,D,D,D,TRUE,TRUE,,
sicario,"                    looking for us, not you.",D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY,C,C,C,TRUE,TRUE,,
sicario,That doesn't scare you?,D,D,D,TRUE,TRUE,,
sicario,77.,O,D,O,TRUE,FALSE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO,C,C,C,TRUE,TRUE,,
sicario,I've been doing this for a long,D,D,D,TRUE,TRUE,,
sicario,time.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,He looks out over the cactus.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO (CONT'D),C,C,C,TRUE,TRUE,,
sicario,"                    In Mexico, police do not",D,D,D,TRUE,TRUE,,
sicario,investigate crimes for the,D,D,D,TRUE,TRUE,,
sicario,government. Attorneys do. That's,D,D,D,TRUE,TRUE,,
sicario,what I did. I was very close to,D,D,D,TRUE,TRUE,,
sicario,arresting someone who ... someone I,D,D,D,TRUE,TRUE,,
sicario,shouldn't have tried to arrest.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,His mind wanders back. He remembers...,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO (CONT'D),C,C,C,TRUE,TRUE,,
sicario,The brilliance of what they do when,D,D,D,TRUE,TRUE,,
sicario,they mutilate a body is make people,D,D,D,TRUE,TRUE,,
sicario,"                    think -- Oh, that person must have",D,D,D,TRUE,TRUE,,
sicario,done something to receive such a,D,D,D,TRUE,TRUE,,
sicario,death. They must have been,D,D,D,TRUE,TRUE,,
sicario,involved.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,He looks at her.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO (CONT'D),C,C,C,TRUE,TRUE,,
sicario,They must have deserved it ... And,D,D,D,TRUE,TRUE,,
sicario,for the family ... It soils every,D,D,D,TRUE,TRUE,,
sicario,memory you have of that person.,D,D,D,TRUE,TRUE,,
sicario,They make it impossible to imagine,D,D,D,TRUE,TRUE,,
sicario,the face you loved without seeing,D,D,D,TRUE,TRUE,,
sicario,the initials carved into her,D,D,D,TRUE,TRUE,,
sicario,forehead. Imagine her body without,D,D,D,TRUE,TRUE,,
sicario,seeing her chest with -- remember,D,D,D,TRUE,TRUE,,
sicario,her before...,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,He draws in a deep breath. Swallows the emotion.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO (CONT'D),C,C,C,TRUE,TRUE,,
sicario,Her breasts were cut off ...,D,D,D,TRUE,TRUE,,
sicario,Remember your child without ...,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,He looks off. Can't even say it ... Won't say it.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO (CONT'D),C,C,C,TRUE,TRUE,,
sicario,"                    They kill the body, the memory,",D,D,D,TRUE,TRUE,,
sicario,everything.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,She shivers as she digests his words. Alejandro looks up to,N,N,N,TRUE,TRUE,,
sicario,the stars. Studies them.,N,N,N,TRUE,TRUE,,
sicario,78.,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO (CONT'D),C,C,C,TRUE,TRUE,,
sicario,You remind me of my wife. I find it,D,D,D,TRUE,TRUE,,
sicario,very difficult to look at you.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,He steps away.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ALEJANDRO (CONT'D),C,C,C,TRUE,TRUE,,
sicario,Get some rest tonight. Tomorrow,D,D,D,TRUE,TRUE,,
sicario,"                    they will call Manuel back, and we",D,D,D,TRUE,TRUE,,
sicario,will cut a leg from them.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          He walks back toward Matt, leaving Macy staring out across",N,N,N,TRUE,TRUE,,
sicario,the desert.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,CUT TO:,T,T,T,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,INT. SILVIO'S HOUSE -- BEDROOM -- DAY.,S,S,S,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Silvio sleeps. A shadow crosses his face. He opens an eye.,N,N,N,TRUE,TRUE,,
sicario,Eliseo stands there holding coffee and a plate of eggs and,N,N,N,TRUE,TRUE,,
sicario,tortillas.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,SILVIO,C,C,C,TRUE,TRUE,,
sicario,Juevos?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ELISEO,C,C,C,TRUE,TRUE,,
sicario,Si papa.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,SILVIO,C,C,C,TRUE,TRUE,,
sicario,Con jalapenos?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ELISEO,C,C,C,TRUE,TRUE,,
sicario,Si.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          Silvio sits up. Takes the coffee, drinks. No booze in it.",N,N,N,TRUE,TRUE,,
sicario,"          Thinks about sending it back, but the look on Eliseo's face",N,N,N,TRUE,TRUE,,
sicario,makes him reconsider. He'll get drunk soon enough. He takes,N,N,N,TRUE,TRUE,,
sicario,the plate and feeds.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Eliseo sits on the bed.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ELISEO (CONT'D),C,C,C,TRUE,TRUE,,
sicario,Trabajando hoy?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,SILVIO,C,C,C,TRUE,TRUE,,
sicario,En la noche.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ELISEO,C,C,C,TRUE,TRUE,,
sicario,Quere jugar baseball? En el parque?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,The man chews. Thinks. Exaggerates his expressions.,N,N,N,TRUE,TRUE,,
sicario,79.,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,SILVIO,C,C,C,TRUE,TRUE,,
sicario,Hmmmm ... baseball.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,The boy laughs.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,ELISEO,C,C,C,TRUE,TRUE,,
sicario,BASEBALL!!! Si.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,SILVIO,C,C,C,TRUE,TRUE,,
sicario,Okay.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          The boy shoots off like a rocket. Silvio laughs. As he eats,",N,N,N,TRUE,TRUE,,
sicario,we see the AK 47 by the bed. A bag of coke and a thousand or,N,N,N,TRUE,TRUE,,
sicario,so dollars on the night stand.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,CUT TO:,T,T,T,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,EXT. BEST WESTERN -- SCOTTSDALE -- DAY.,S,S,S,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Macy and Reggie pull in and park next to five US GOVERNMENT,N,N,N,TRUE,TRUE,,
sicario,SUBURBANS. They get out and walk past them.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,They get to the room and knock.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,INT. BEST WESTERN SUITE -- CONT.,S,S,S,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          Matt lets them in. He wears desert camo fatigues, as do most",N,N,N,TRUE,TRUE,,
sicario,of the people in the room. There are computers linked to,N,N,N,TRUE,TRUE,,
sicario,monitors. One displays footage of MANUEL DIAZ'S HOUSE and,N,N,N,TRUE,TRUE,,
sicario,OFFICE. Another is footage of the DESERT. But that footage is,N,N,N,TRUE,TRUE,,
sicario,MOVING.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,"                    We may have the tunnel, right here.",D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,We look at the footage. Cactus and desert grass in the,N,N,N,TRUE,TRUE,,
sicario,"          foreground. In the background, a ravine.",N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT (CONT'D),C,C,C,TRUE,TRUE,,
sicario,We'll know soon enough.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,EXT. DESERT -- CONTINUOUS.,S,S,S,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          We look at cactus and brush along a ridge. Slowly,",N,N,N,TRUE,TRUE,,
sicario,"          caterpillar slow, the brush begins moving. We can just make",N,N,N,TRUE,TRUE,,
sicario,out an enormous telephoto lens wrapped in camouflage tape.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,INT. BEST WESTERN SUITE -- CONT.,S,S,S,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Matt points to coolers filled with Gatorade and Red Bull.,N,N,N,TRUE,TRUE,,
sicario,80.,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT (CONT'D),C,C,C,TRUE,TRUE,,
sicario,Tasty beverage?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,This guy ...,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY,C,C,C,TRUE,TRUE,,
sicario,What's the plan?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,(Easy smile) Going hunting.,E,E,E,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,There is a DOD AGENT wearing headphones and sitting in front,N,N,N,TRUE,TRUE,,
sicario,of what looks like a sound board linked to a computer.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          From the other room, DELTA and one of his team members walk",N,N,N,TRUE,TRUE,,
sicario,through. Moving toward the TOPO MAP on the wall.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,DELTA,C,C,C,TRUE,TRUE,,
sicario,Alright. Listen up. We're waiting,D,D,D,TRUE,TRUE,,
sicario,"                    for visual confirmation to move, so",D,D,D,TRUE,TRUE,,
sicario,let's clarify the op. We will drive,D,D,D,TRUE,TRUE,,
sicario,to this location. Proceed on foot,D,D,D,TRUE,TRUE,,
sicario,to this ridge.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,He moves to a diagram of a tunnel.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,DELTA (CONT'D),C,C,C,TRUE,TRUE,,
sicario,This diagram is based on other,D,D,D,TRUE,TRUE,,
sicario,tunnels that have been mapped. This,D,D,D,TRUE,TRUE,,
sicario,"                    is NOT accurate, it is for",D,D,D,TRUE,TRUE,,
sicario,reference only. We expect a small,D,D,D,TRUE,TRUE,,
sicario,exit corridor on our side of the,D,D,D,TRUE,TRUE,,
sicario,border. They mark the international,D,D,D,TRUE,TRUE,,
sicario,border in the tunnel with red paint,D,D,D,TRUE,TRUE,,
sicario,so Border Patrol doesn't pursue,D,D,D,TRUE,TRUE,,
sicario,past that point. Once on the,D,D,D,TRUE,TRUE,,
sicario,"                    Mexican side, there will be a small",D,D,D,TRUE,TRUE,,
sicario,"                    staging area, then another shaft",D,D,D,TRUE,TRUE,,
sicario,will lead to the main warehouse and,D,D,D,TRUE,TRUE,,
sicario,the road that returns to Mexico.,D,D,D,TRUE,TRUE,,
sicario,"                    Once we clear the mules, we don't",D,D,D,TRUE,TRUE,,
sicario,expect more than a dozen bandits.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,DELTA looks at Matt.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,DELTA (CONT'D),C,C,C,TRUE,TRUE,,
sicario,Wanna discuss ROE?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,We'll save that for later.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,DELTA,C,C,C,TRUE,TRUE,,
sicario,This is an in and out. We are,D,D,D,TRUE,TRUE,,
sicario,clearing and placing an agent.,D,D,D,TRUE,TRUE,,
sicario,(MORE),E,E,E,TRUE,TRUE,,
sicario,81.,O,D,O,TRUE,FALSE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,DELTA (CONT'D),C,C,C,TRUE,TRUE,,
sicario,Once we've cleared the tunnel and,D,D,D,TRUE,TRUE,,
sicario,"                    dropped the agent, DEA will take",D,D,D,TRUE,TRUE,,
sicario,over the scene. Alright?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,An operator watching a monitor speaks.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,OPERATOR,C,C,C,TRUE,TRUE,,
sicario,This looks like confirmation.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          We look at the monitor and see a large amount of brush, and",N,N,N,TRUE,TRUE,,
sicario,"          behind it, an old wrecked car entangled in it.",N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,DELTA,C,C,C,TRUE,TRUE,,
sicario,"                    That looks like it. Okay, let's",D,D,D,TRUE,TRUE,,
sicario,gear up. Got a good drive ahead of,D,D,D,TRUE,TRUE,,
sicario,us.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          They begin breaking down gear, pulling maps from the walls.",N,N,N,TRUE,TRUE,,
sicario,Matt turns to an agent.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,"                    First thing, get that surveillance",D,D,D,TRUE,TRUE,,
sicario,van operational.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,OPERATOR,C,C,C,TRUE,TRUE,,
sicario,I need to fit your guy with a,D,D,D,TRUE,TRUE,,
sicario,locator.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,Do it.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,The agent takes off.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Macy and Reggie's heads are spinning.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,REGGIE,C,C,C,TRUE,TRUE,,
sicario,Those guys are Special Ops. (To,D,E,D,TRUE,FALSE,,
sicario,Matt) Are we going on this?,D,E,D,TRUE,FALSE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Matt turns to them.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,You aren't really dressed for it.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,REGGIE,C,C,C,TRUE,TRUE,,
sicario,"                    Well, you didn't fucking tell us.",D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,You went crying to daddy yesterday.,D,D,D,TRUE,TRUE,,
sicario,We don't want daddy to know,D,D,D,TRUE,TRUE,,
sicario,"                    everything. Loose lips sink ships,",D,D,D,TRUE,TRUE,,
sicario,haven't you learned that yet? Don't,D,D,D,TRUE,TRUE,,
sicario,"                    worry, we got extra--",D,D,D,TRUE,TRUE,,
sicario,82.,O,D,O,TRUE,FALSE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY,C,C,C,TRUE,TRUE,,
sicario,We have tac gear in our car.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Alejandro steps into the room. Dressed in head to toe black.,N,N,N,TRUE,TRUE,,
sicario,Face painted as well.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY (CONT'D),C,C,C,TRUE,TRUE,,
sicario,Jesus.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          She notices Alejandro's gear. Ear piece. Silenced HK Mark 23,",N,N,N,TRUE,TRUE,,
sicario,tactical vest. Night vision goggles. No one else is dressed,N,N,N,TRUE,TRUE,,
sicario,like him. The operator straps what looks to be a wrist watch,N,N,N,TRUE,TRUE,,
sicario,on Alejandro's arm.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,REGGIE,C,C,C,TRUE,TRUE,,
sicario,What the fuck is he dressed for?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,Relax. You guys will hang back when,D,D,D,TRUE,TRUE,,
sicario,"                    we get there, k?",D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,REGGIE,C,C,C,TRUE,TRUE,,
sicario,Then why are we going?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY,C,C,C,TRUE,TRUE,,
sicario,Because CIA can't operate within US,D,D,D,TRUE,TRUE,,
sicario,borders without a domestic agency,D,D,D,TRUE,TRUE,,
sicario,attached. Right?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,At last. She gets it. He smiles.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,"                    Hey. All the drugs we find, you",D,D,D,TRUE,TRUE,,
sicario,guys get to confiscate. Gonna be a,D,D,D,TRUE,TRUE,,
sicario,big day.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,He walks off.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MACY,C,C,C,TRUE,TRUE,,
sicario,That's why we're here. That's the,D,D,D,TRUE,TRUE,,
sicario,only reason.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Reggie shakes his head.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,REGGIE,C,C,C,TRUE,TRUE,,
sicario,Great.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,He walks out.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,EXT. ARIZONA DESERT -- HIGHWAY 86 -- DAY.,S,S,S,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Five suburbans and a large cargo van drive down the desolate,N,N,N,TRUE,TRUE,,
sicario,highway as the sun begins to set.,N,N,N,TRUE,TRUE,,
sicario,83.,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          INT. SILVIO'S HOUSE -- NOGALES, MEXICO -- DAY.",S,S,S,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          Silvio sits in his little courtyard, watching the chickens.",N,N,N,TRUE,TRUE,,
sicario,He tosses a handful of feed and they scamper after it. He,N,N,N,TRUE,TRUE,,
sicario,drinks a beer. Three empties beside him. He looks at his,N,N,N,TRUE,TRUE,,
sicario,watch. It's time. He gets up.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,EXT. STASH HOUSE -- NOGALES -- DAY.,S,S,S,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Three state Police Vehicles. One being loaded full of bricks,N,N,N,TRUE,TRUE,,
sicario,"          of marijuana. Silvio stands beside the car, smoking.",N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,INT. US GOVERNMENT SUBURBAN -- DAY.,S,S,S,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,"          Matt sits in the front seat. A Delta operator driving. Macy,",N,N,N,TRUE,TRUE,,
sicario,"          Reggie, Alejandro and three Delta operators sit in the back.",N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Matt is on his cell.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,What. What. What's he saying?,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,VOICE,C,C,C,TRUE,TRUE,,
sicario,Um. Hold on... They called him,D,D,D,TRUE,TRUE,,
sicario,back. He's on the road now.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,Where.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,VOICE,C,C,C,TRUE,TRUE,,
sicario,Turning left on Scottsdale. You got,D,D,D,TRUE,TRUE,,
sicario,about three hours and he'll be,D,D,D,TRUE,TRUE,,
sicario,across.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Matt turns back to the Delta operators.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT,C,C,C,TRUE,TRUE,,
sicario,We're gonna have to hit the tunnel,D,D,D,TRUE,TRUE,,
sicario,the minute we get on the ground.,D,D,D,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,Matt looks at Macy and Reggie.,N,N,N,TRUE,TRUE,,
sicario,,O,O,O,TRUE,TRUE,,
sicario,MATT (CONT'D),C,C,C,TRUE,TRUE,,
