begin,end,begin_segment,end_segment,begin_line,end_line,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup,Difficult,Speaker,Nominal,Apposition,Pronoun,Difficult
103329,103333,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
103352,103358,,,-1,-1,"hank you, boys. Thank you.
   ",Neil's,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
103380,103384,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
103386,103390,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
103392,103395,,,-1,-1,"hank you, boys. Thank you.
   ",You,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
103433,103436,,,-1,-1,"hank you, boys. Thank you.
   ",You,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
103465,103468,,,-1,-1,"hank you, boys. Thank you.
   ",You,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
103531,103535,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
103631,103635,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
103637,103641,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
103716,103720,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
104048,104052,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
104075,104078,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
104214,104217,,,-1,-1,"hank you, boys. Thank you.
   ",son,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,true,false,false,false
104317,104321,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
104340,104344,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
104477,104480,,,-1,-1,"hank you, boys. Thank you.
   ",you,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
104550,104553,,,-1,-1,"hank you, boys. Thank you.
   ",you,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
104559,104563,,,-1,-1,"hank you, boys. Thank you.
   ",your,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
104598,104601,,,-1,-1,"hank you, boys. Thank you.
   ",you,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
104631,104634,,,-1,-1,"hank you, boys. Thank you.
   ",you,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
104665,104668,,,-1,-1,"hank you, boys. Thank you.
   ",You,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
104693,104696,,,-1,-1,"hank you, boys. Thank you.
   ",you,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
104728,104732,,,-1,-1,"hank you, boys. Thank you.
   ",NEIL,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
104845,104848,,,-1,-1,"hank you, boys. Thank you.
   ",You,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
104886,104889,,,-1,-1,"hank you, boys. Thank you.
   ",You,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
104911,104915,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
104917,104920,,,-1,-1,"hank you, boys. Thank you.
   ",You,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
105000,105003,,,-1,-1,"hank you, boys. Thank you.
   ",you,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
105020,105024,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
105034,105037,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
105049,105053,,,-1,-1,"hank you, boys. Thank you.
   ",NEIL,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
105056,105057,,,-1,-1,"hank you, boys. Thank you.
   ",I,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
105082,105083,,,-1,-1,"hank you, boys. Thank you.
   ",I,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
105204,105207,,,-1,-1,"hank you, boys. Thank you.
   ",you,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
105230,105234,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
105244,105247,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
105272,105275,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
105407,105411,,,-1,-1,"hank you, boys. Thank you.
   ",NEIL,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
105424,105428,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
105581,105585,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
105592,105596,,,-1,-1,"hank you, boys. Thank you.
   ",NEIL,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
105599,105600,,,-1,-1,"hank you, boys. Thank you.
   ",I,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
105611,105612,,,-1,-1,"hank you, boys. Thank you.
   ",I,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
105989,105995,,,-1,-1,"hank you, boys. Thank you.
   ",NEIL'S,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
106013,106019,,,-1,-1,"hank you, boys. Thank you.
   ",Neil's,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
106089,106092,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
106098,106102,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
106111,106114,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
106148,106151,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
106168,106170,,,-1,-1,"hank you, boys. Thank you.
   ",He,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
106242,106244,,,-1,-1,"hank you, boys. Thank you.
   ",He,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
106274,106277,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
106299,106302,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
106324,106327,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
106341,106344,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
106392,106396,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
106489,106493,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
106509,106512,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
106520,106522,,,-1,-1,"hank you, boys. Thank you.
   ",He,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
106543,106546,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
107005,107011,,,-1,-1,"hank you, boys. Thank you.
   ",Neil's,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
107018,107020,,,-1,-1,"hank you, boys. Thank you.
   ",He,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
107070,107074,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
107161,107165,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
107255,107259,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
107348,107352,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
107565,107571,,,-1,-1,"hank you, boys. Thank you.
   ",Neil's,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
107640,107647,,,-1,-1,"hank you, boys. Thank you.
   ",his son,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,true,false,false,false
107670,107674,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
107725,107732,,,-1,-1,"hank you, boys. Thank you.
   ",her son,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,true,false,false,false
107782,107788,,,-1,-1,"hank you, boys. Thank you.
   ",my son,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,true,false,false,false
107809,107811,,,-1,-1,"hank you, boys. Thank you.
   ",He,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
107843,107849,,,-1,-1,"hank you, boys. Thank you.
   ",My son,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,true,false,false,false
107851,107862,,,-1,-1,"hank you, boys. Thank you.
   ",My poor son,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,true,false,false,false
107912,107914,,,-1,-1,"hank you, boys. Thank you.
   ",He,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
107928,107930,,,-1,-1,"hank you, boys. Thank you.
   ",He,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
107944,107946,,,-1,-1,"hank you, boys. Thank you.
   ",He,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
107963,107965,,,-1,-1,"hank you, boys. Thank you.
   ",He,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
107979,107981,,,-1,-1,"hank you, boys. Thank you.
   ",He,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
107998,108000,,,-1,-1,"hank you, boys. Thank you.
   ",He,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
108471,108475,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
109166,109168,,,-1,-1,"hank you, boys. Thank you.
   ",He,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
109180,109182,,,-1,-1,"hank you, boys. Thank you.
   ",He,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
109268,109271,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
109313,109315,,,-1,-1,"hank you, boys. Thank you.
   ",He,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
109352,109354,,,-1,-1,"hank you, boys. Thank you.
   ",he,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
109358,109360,,,-1,-1,"hank you, boys. Thank you.
   ",He,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
109376,109379,,,-1,-1,"hank you, boys. Thank you.
   ",His,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
109390,109393,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
109395,109398,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
109452,109455,,,-1,-1,"hank you, boys. Thank you.
   ",His,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
109470,109473,,,-1,-1,"hank you, boys. Thank you.
   ",him,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
109483,109486,,,-1,-1,"hank you, boys. Thank you.
   ",him,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
109971,109977,,,-1,-1,"hank you, boys. Thank you.
   ",Neil's,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
110668,110678,,,-1,-1,"hank you, boys. Thank you.
   ",Neil Perry,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
110693,110695,,,-1,-1,"hank you, boys. Thank you.
   ",He,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
110748,110750,,,-1,-1,"hank you, boys. Thank you.
   ",he,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
110900,110906,,,-1,-1,"hank you, boys. Thank you.
   ",Neil's,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
112838,112842,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
113096,113100,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
113313,113317,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
113340,113343,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
113372,113375,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
113514,113518,,,-1,-1,"hank you, boys. Thank you.
   ",Neil,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
114229,114235,,,-1,-1,"hank you, boys. Thank you.
   ",Neil's,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
115947,115957,,,-1,-1,"hank you, boys. Thank you.
   ",Neil Perry,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
115971,115974,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,true,false
116063,116069,,,-1,-1,"hank you, boys. Thank you.
   ",Neil's,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
116171,116183,,,-1,-1,"hank you, boys. Thank you.
   ",Neil Perry's,"
INT. WELTON ACADEMY HALLWAY -",45,NEIL Perry,false,false,false,false,false,false,false
16808,16815,,,-1,-1,"hank you, boys. Thank you.
   ",A coach,"
INT. WELTON ACADEMY HALLWAY -",46,A coach,false,false,false,true,false,false,false
16823,16826,,,-1,-1,"hank you, boys. Thank you.
   ",his,"
INT. WELTON ACADEMY HALLWAY -",46,A coach,false,false,false,false,false,true,false
16870,16875,,,-1,-1,"hank you, boys. Thank you.
   ",COACH,"
INT. WELTON ACADEMY HALLWAY -",46,A coach,false,false,false,true,false,false,false
17129,17138,,,-1,-1,"hank you, boys. Thank you.
   ",the coach,"
INT. WELTON ACADEMY HALLWAY -",46,A coach,false,false,false,true,false,false,false
54301,54306,,,-1,-1,"hank you, boys. Thank you.
   ",COACH,"
INT. WELTON ACADEMY HALLWAY -",46,A coach,false,false,false,true,false,false,false
3388,3400,,,-1,-1,"hank you, boys. Thank you.
   ",MRS ANDERSON,"
INT. WELTON ACADEMY HALLWAY -",47,MRS ANDERSON,false,false,false,false,false,false,false
3449,3452,,,-1,-1,"hank you, boys. Thank you.
   ",you,"
INT. WELTON ACADEMY HALLWAY -",47,MRS ANDERSON,false,false,false,false,false,true,false
3464,3476,,,-1,-1,"hank you, boys. Thank you.
   ",MRS ANDERSON,"
INT. WELTON ACADEMY HALLWAY -",47,MRS ANDERSON,false,false,false,false,false,false,false
114949,114959,,,-1,-1,"hank you, boys. Thank you.
   ",his mother,"
INT. WELTON ACADEMY HALLWAY -",47,MRS ANDERSON,false,false,false,true,false,false,false
115043,115056,,,-1,-1,"hank you, boys. Thank you.
   ",MRS. ANDERSON,"
INT. WELTON ACADEMY HALLWAY -",47,MRS ANDERSON,false,false,false,false,false,false,false
115088,115091,,,-1,-1,"hank you, boys. Thank you.
   ",Mom,"
INT. WELTON ACADEMY HALLWAY -",47,MRS ANDERSON,false,false,false,true,false,false,false
18408,18420,,,-1,-1,"hank you, boys. Thank you.
   ",MRS DANBURRY,"
INT. WELTON ACADEMY HALLWAY -",48,MRS DANBURRY,false,false,false,false,false,false,false
18482,18485,,,-1,-1,"hank you, boys. Thank you.
   ",Mom,"
INT. WELTON ACADEMY HALLWAY -",48,MRS DANBURRY,false,false,false,true,false,false,false
18844,18857,,,-1,-1,"hank you, boys. Thank you.
   ",Mrs. Danburry,"
INT. WELTON ACADEMY HALLWAY -",48,MRS DANBURRY,false,false,false,false,false,false,false
18885,18898,,,-1,-1,"hank you, boys. Thank you.
   ",Mrs. Danburry,"
INT. WELTON ACADEMY HALLWAY -",48,MRS DANBURRY,false,false,false,false,false,false,false
18941,18953,,,-1,-1,"hank you, boys. Thank you.
   ",MRS DANBURRY,"
INT. WELTON ACADEMY HALLWAY -",48,MRS DANBURRY,false,false,false,false,false,false,false
18980,18981,,,-1,-1,"hank you, boys. Thank you.
   ",I,"
INT. WELTON ACADEMY HALLWAY -",48,MRS DANBURRY,false,false,false,false,false,true,false
18984,18997,,,-1,-1,"hank you, boys. Thank you.
   ",Mrs. Danburry,"
INT. WELTON ACADEMY HALLWAY -",48,MRS DANBURRY,false,false,false,false,false,false,false
19041,19053,,,-1,-1,"hank you, boys. Thank you.
   ",MRS DANBURRY,"
INT. WELTON ACADEMY HALLWAY -",48,MRS DANBURRY,false,false,false,false,false,false,false
497,506,,,-1,-1,"hank you, boys. Thank you.
   ",A teacher,"
INT. WELTON ACADEMY HALLWAY -",49,A teacher,false,false,false,true,false,false,false
544,551,,,-1,-1,"hank you, boys. Thank you.
   ",TEACHER,"
INT. WELTON ACADEMY HALLWAY -",49,A teacher,false,false,false,true,false,false,false
11125,11134,,,-1,-1,"hank you, boys. Thank you.
   ",A teacher,"
INT. WELTON ACADEMY HALLWAY -",49,A teacher,false,false,false,true,false,false,false
11189,11196,,,-1,-1,"hank you, boys. Thank you.
   ",TEACHER,"
INT. WELTON ACADEMY HALLWAY -",49,A teacher,false,false,false,true,false,false,false
18492,18497,,,-1,-1,"hank you, boys. Thank you.
   ",CHRIS,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,false,false
18507,18508,,,-1,-1,"hank you, boys. Thank you.
   ",I,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,true,false
18562,18580,,,-1,-1,"hank you, boys. Thank you.
   ",the beautiful girl,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,true,false,false,false
18582,18587,,,-1,-1,"hank you, boys. Thank you.
   ",CHRIS,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,false,false
18589,18592,,,-1,-1,"hank you, boys. Thank you.
   ",who,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,true,false
18621,18626,,,-1,-1,"hank you, boys. Thank you.
   ",CHRIS,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,false,false
18633,18634,,,-1,-1,"hank you, boys. Thank you.
   ",I,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,true,false
18738,18743,,,-1,-1,"hank you, boys. Thank you.
   ",CHRIS,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,false,false
18798,18803,,,-1,-1,"hank you, boys. Thank you.
   ",CHRIS,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,false,false
18860,18865,,,-1,-1,"hank you, boys. Thank you.
   ",Chris,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,false,false
18914,18917,,,-1,-1,"hank you, boys. Thank you.
   ",her,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,true,false
18924,18929,,,-1,-1,"hank you, boys. Thank you.
   ",CHRIS,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,false,false
18969,18972,,,-1,-1,"hank you, boys. Thank you.
   ",you,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,true,false
18973,18978,,,-1,-1,"hank you, boys. Thank you.
   ",Chris,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,false,false
19146,19151,,,-1,-1,"hank you, boys. Thank you.
   ",Chris,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,false,false
19171,19174,,,-1,-1,"hank you, boys. Thank you.
   ",you,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,true,false
19187,19192,,,-1,-1,"hank you, boys. Thank you.
   ",CHRIS,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,false,false
19201,19202,,,-1,-1,"hank you, boys. Thank you.
   ",I,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,true,false
19263,19268,,,-1,-1,"hank you, boys. Thank you.
   ",Chris,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,false,false
19529,19534,,,-1,-1,"hank you, boys. Thank you.
   ",Chris,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,false,false
19596,19601,,,-1,-1,"hank you, boys. Thank you.
   ",CHRIS,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,false,false
19611,19612,,,-1,-1,"hank you, boys. Thank you.
   ",I,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,true,false
20574,20597,,,-1,-1,"hank you, boys. Thank you.
   ",the most beautiful girl,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,true,false,false,false
20682,20685,,,-1,-1,"hank you, boys. Thank you.
   ",She,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,true,false
20873,20879,,,-1,-1,"hank you, boys. Thank you.
   ",A girl,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,true,false,false,false
21012,21015,,,-1,-1,"hank you, boys. Thank you.
   ",her,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,true,false
21108,21111,,,-1,-1,"hank you, boys. Thank you.
   ",her,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,true,false
21538,21541,,,-1,-1,"hank you, boys. Thank you.
   ",her,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,true,false
33178,33183,,,-1,-1,"hank you, boys. Thank you.
   ",Chris,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,false,false
54166,54171,,,-1,-1,"hank you, boys. Thank you.
   ",Chris,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,false,false
54209,54212,,,-1,-1,"hank you, boys. Thank you.
   ",her,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,true,false
54240,54243,,,-1,-1,"hank you, boys. Thank you.
   ",she,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,true,false
54402,54407,,,-1,-1,"hank you, boys. Thank you.
   ",Chris,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,false,false
58151,58156,,,-1,-1,"hank you, boys. Thank you.
   ",Chris,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,false,false
58223,58228,,,-1,-1,"hank you, boys. Thank you.
   ",Chris,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,false,false
58249,58254,,,-1,-1,"hank you, boys. Thank you.
   ",Chris,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,false,false
58290,58293,,,-1,-1,"hank you, boys. Thank you.
   ",her,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,true,false
58329,58332,,,-1,-1,"hank you, boys. Thank you.
   ",her,"
INT. WELTON ACADEMY HALLWAY -",50,CHRIS,false,false,false,false,false,true,false
