begin,end,begin_segment,end_segment,begin_line,end_line,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup,Difficult,Speaker,Pronoun,Difficult,Nominal,Apposition
262146,262149,,,-1,-1,"             

          END. ",his,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
262259,262263,,,-1,-1,"             

          END. ",your,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
262297,262303,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
262437,262443,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
262461,262464,,,-1,-1,"             

          END. ",his,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
262482,262485,,,-1,-1,"             

          END. ",his,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
262519,262525,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
262620,262626,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
262690,262696,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
262876,262882,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
263044,263050,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
264907,264910,,,-1,-1,"             

          END. ",you,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
264951,264954,,,-1,-1,"             

          END. ",You,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
264972,264975,,,-1,-1,"             

          END. ",you,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
264996,264999,,,-1,-1,"             

          END. ",you,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
265013,265016,,,-1,-1,"             

          END. ",you,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
266584,266590,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
266825,266828,,,-1,-1,"             

          END. ",him,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
266950,266953,,,-1,-1,"             

          END. ",You,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
266986,266989,,,-1,-1,"             

          END. ",you,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
267377,267380,,,-1,-1,"             

          END. ",You,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
267437,267443,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
267684,267690,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
267925,267931,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
268172,268180,,,-1,-1,"             

          END. ",Borden's,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
269814,269820,,,-1,-1,"             

          END. ",BORDEN,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
269856,269859,,,-1,-1,"             

          END. ",HIS,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
269866,269872,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
270013,270019,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
270033,270036,,,-1,-1,"             

          END. ",his,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
270058,270061,,,-1,-1,"             

          END. ",his,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
270121,270124,,,-1,-1,"             

          END. ",his,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
270256,270262,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
270284,270286,,,-1,-1,"             

          END. ",He,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
270500,270506,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
270762,270768,,,-1,-1,"             

          END. ",Borden,"


 
                         ",22,ALFRED BORDEN,false,false,false,false,false,false,false
270803,270805,,,-1,-1,"             

          END. ",he,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
270836,270839,,,-1,-1,"             

          END. ",his,"


 
                         ",22,ALFRED BORDEN,false,false,false,true,false,false,false
13162,13167,,,-1,-1,"             

          END. ",a man,"


 
                         ",23,FALLON,false,false,false,false,false,true,false
13217,13223,,,-1,-1,"             

          END. ",FALLON,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
13225,13227,,,-1,-1,"             

          END. ",He,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
15815,15821,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
15863,15866,,,-1,-1,"             

          END. ",him,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
15919,15921,,,-1,-1,"             

          END. ",He,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
16559,16565,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
16628,16642,,,-1,-1,"             

          END. ",Bernard Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
16644,16649,,,-1,-1,"             

          END. ",A man,"


 
                         ",23,FALLON,false,false,false,false,false,true,false
16790,16793,,,-1,-1,"             

          END. ",his,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
47229,47240,,,-1,-1,"             

          END. ",another man,"


 
                         ",23,FALLON,false,false,false,false,false,true,false
47430,47436,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
47609,47615,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
47739,47748,,,-1,-1,"             

          END. ",Mr.Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
47992,48001,,,-1,-1,"             

          END. ",Mr.Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
48154,48160,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
48350,48353,,,-1,-1,"             

          END. ",him,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
64151,64157,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
64190,64192,,,-1,-1,"             

          END. ",he,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
64220,64223,,,-1,-1,"             

          END. ",him,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
64225,64231,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
64239,64242,,,-1,-1,"             

          END. ",his,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
64916,64922,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
65043,65049,,,-1,-1,"             

          END. ",FALLON,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
65213,65219,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
73759,73765,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
74989,74995,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
111438,111444,,,-1,-1,"             

          END. ",double,"


 
                         ",23,FALLON,false,false,false,false,false,true,false
111704,111712,,,-1,-1,"             

          END. ",a double,"


 
                         ",23,FALLON,false,false,false,false,false,true,false
128745,128751,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
131543,131549,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
131576,131579,,,-1,-1,"             

          END. ",his,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
140474,140480,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
140503,140506,,,-1,-1,"             

          END. ",him,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
141428,141434,,,-1,-1,"             

          END. ",FALLON,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
141474,141481,,,-1,-1,"             

          END. ",Bernard,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
141521,141527,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
159938,159946,,,-1,-1,"             

          END. ",a double,"


 
                         ",23,FALLON,false,false,false,false,false,true,false
160602,160610,,,-1,-1,"             

          END. ",a double,"


 
                         ",23,FALLON,false,false,false,false,false,true,false
165215,165221,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
165283,165289,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
165356,165362,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
165688,165694,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
165796,165802,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
165936,165942,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
166116,166122,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
166205,166207,,,-1,-1,"             

          END. ",He,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
166260,166263,,,-1,-1,"             

          END. ",his,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
166281,166283,,,-1,-1,"             

          END. ",he,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
166363,166369,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
166457,166463,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
166525,166531,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
166590,166596,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
166917,166923,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
167119,167125,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
167135,167138,,,-1,-1,"             

          END. ",his,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
167271,167273,,,-1,-1,"             

          END. ",he,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
167318,167320,,,-1,-1,"             

          END. ",he,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
167474,167480,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
167547,167549,,,-1,-1,"             

          END. ",he,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
167574,167576,,,-1,-1,"             

          END. ",he,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
167726,167732,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
167755,167758,,,-1,-1,"             

          END. ",his,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
167897,167900,,,-1,-1,"             

          END. ",him,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
167939,167945,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
168145,168151,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
168253,168259,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
168325,168328,,,-1,-1,"             

          END. ",him,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
168762,168765,,,-1,-1,"             

          END. ",You,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
168807,168810,,,-1,-1,"             

          END. ",you,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
170252,170258,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
170297,170299,,,-1,-1,"             

          END. ",he,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
171711,171719,,,-1,-1,"             

          END. ",ingeneur,"


 
                         ",23,FALLON,false,false,false,false,false,true,false
172031,172033,,,-1,-1,"             

          END. ",HE,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
174793,174799,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
175365,175374,,,-1,-1,"             

          END. ",Mr.Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
175439,175445,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
175835,175841,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
177061,177070,,,-1,-1,"             

          END. ",Mr.Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
177072,177075,,,-1,-1,"             

          END. ",you,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
177261,177267,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
177274,177277,,,-1,-1,"             

          END. ",his,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
180584,180590,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
184959,184965,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
197085,197096,,,-1,-1,"             

          END. ",Another man,"


 
                         ",23,FALLON,false,false,false,false,false,true,false
197129,197135,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
197147,197153,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
197338,197344,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
197499,197502,,,-1,-1,"             

          END. ",you,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
197694,197700,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
197888,197894,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
197950,197956,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
199159,199165,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
199402,199405,,,-1,-1,"             

          END. ",him,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
199566,199572,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
199574,199576,,,-1,-1,"             

          END. ",he,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
210617,210623,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
210806,210812,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
210825,210828,,,-1,-1,"             

          END. ",his,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
212037,212043,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
212065,212067,,,-1,-1,"             

          END. ",He,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
212098,212101,,,-1,-1,"             

          END. ",his,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
212159,212167,,,-1,-1,"             

          END. ",Fallon's,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
212180,212182,,,-1,-1,"             

          END. ",he,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
227055,227061,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
227786,227792,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
227956,227962,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
228116,228122,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
228308,228310,,,-1,-1,"             

          END. ",He,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
230389,230395,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
230409,230412,,,-1,-1,"             

          END. ",his,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
230551,230557,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
230910,230916,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
230954,230957,,,-1,-1,"             

          END. ",You,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
231065,231071,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
231080,231083,,,-1,-1,"             

          END. ",his,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
241029,241037,,,-1,-1,"             

          END. ",Fallon's,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
248127,248133,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
250202,250208,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
250377,250380,,,-1,-1,"             

          END. ",you,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
250531,250534,,,-1,-1,"             

          END. ",You,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
250740,250746,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
250790,250793,,,-1,-1,"             

          END. ",him,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
250918,250922,,,-1,-1,"             

          END. ",your,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
251220,251226,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
255714,255720,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
258044,258052,,,-1,-1,"             

          END. ",Fallon's,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
258097,258099,,,-1,-1,"             

          END. ",he,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
258232,258240,,,-1,-1,"             

          END. ",Fallon's,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
258261,258269,,,-1,-1,"             

          END. ",Fallon's,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
258737,258746,,,-1,-1,"             

          END. ",A brother,"


 
                         ",23,FALLON,false,false,false,false,false,true,false
258748,258754,,,-1,-1,"             

          END. ",A Twin,"


 
                         ",23,FALLON,false,false,false,false,false,true,false
258819,258825,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
258852,258858,,,-1,-1,"             

          END. ",fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
258937,258940,,,-1,-1,"             

          END. ",HIS,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
258960,258966,,,-1,-1,"             

          END. ",FALLON,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
259051,259057,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
259087,259093,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
259371,259377,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
260521,260533,,,-1,-1,"             

          END. ",TWIN BROTHER,"


 
                         ",23,FALLON,false,false,false,false,false,true,false
260572,260579,,,-1,-1,"             

          END. ",himself,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
260628,260635,,,-1,-1,"             

          END. ",himself,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
260758,260764,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
260808,260814,,,-1,-1,"             

          END. ",Fallon,"


 
                         ",23,FALLON,false,false,false,false,false,false,false
260851,260854,,,-1,-1,"             

          END. ",his,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
261561,261570,,,-1,-1,"             

          END. ",the other,"


 
                         ",23,FALLON,false,false,false,false,false,true,false
261574,261577,,,-1,-1,"             

          END. ",his,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
261608,261611,,,-1,-1,"             

          END. ",his,"


 
                         ",23,FALLON,false,false,false,true,false,false,false
261935,261953,,,-1,-1,"             

          END. ",The second brother,"


 
                         ",23,FALLON,false,false,false,false,false,true,false
119855,119862,,,-1,-1,"             

          END. ",a TRAMP,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,true
119988,119993,,,-1,-1,"             

          END. ",Gerry,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
120005,120014,,,-1,-1,"             

          END. ",The tramp,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,true
120035,120042,,,-1,-1,"             

          END. ",himself,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
120057,120060,,,-1,-1,"             

          END. ",his,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
120100,120102,,,-1,-1,"             

          END. ",he,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
120228,120231,,,-1,-1,"             

          END. ",man,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,true
120278,120280,,,-1,-1,"             

          END. ",HE,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
120423,120438,,,-1,-1,"             

          END. ",Mr. Gerald Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
120467,120471,,,-1,-1,"             

          END. ",ROOT,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
120596,120600,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
120736,120740,,,-1,-1,"             

          END. ",ROOT,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
120817,120819,,,-1,-1,"             

          END. ",me,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
120933,120937,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
120944,120948,,,-1,-1,"             

          END. ",this,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
121082,121086,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
121147,121151,,,-1,-1,"             

          END. ",ROOT,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
121282,121286,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
121296,121299,,,-1,-1,"             

          END. ",his,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
121430,121432,,,-1,-1,"             

          END. ",He,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
121442,121445,,,-1,-1,"             

          END. ",his,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
121497,121499,,,-1,-1,"             

          END. ",He,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
121545,121547,,,-1,-1,"             

          END. ",he,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
121557,121560,,,-1,-1,"             

          END. ",his,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
121639,121641,,,-1,-1,"             

          END. ",He,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
121712,121715,,,-1,-1,"             

          END. ",him,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
121716,121718,,,-1,-1,"             

          END. ",he,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
121838,121841,,,-1,-1,"             

          END. ",him,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
121878,121881,,,-1,-1,"             

          END. ",him,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
124861,124865,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
126042,126046,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
126066,126068,,,-1,-1,"             

          END. ",He,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
126135,126137,,,-1,-1,"             

          END. ",he,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
126147,126150,,,-1,-1,"             

          END. ",his,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
126485,126488,,,-1,-1,"             

          END. ",you,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
126528,126536,,,-1,-1,"             

          END. ",Mr. Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
126575,126579,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
126586,126593,,,-1,-1,"             

          END. ",himself,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
126607,126614,,,-1,-1,"             

          END. ",himself,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
126667,126671,,,-1,-1,"             

          END. ",ROOT,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
126691,126693,,,-1,-1,"             

          END. ",he,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
126734,126737,,,-1,-1,"             

          END. ",his,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
126760,126763,,,-1,-1,"             

          END. ",his,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
126872,126874,,,-1,-1,"             

          END. ",he,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
126881,126884,,,-1,-1,"             

          END. ",his,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
126946,126950,,,-1,-1,"             

          END. ",ROOT,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
127033,127034,,,-1,-1,"             

          END. ",I,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
127113,127117,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
127151,127155,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
127326,127330,,,-1,-1,"             

          END. ",ROOT,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
127405,127406,,,-1,-1,"             

          END. ",I,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
127425,127426,,,-1,-1,"             

          END. ",I,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
127585,127588,,,-1,-1,"             

          END. ",You,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
127610,127618,,,-1,-1,"             

          END. ",yourself,"


 
                         ",24,Mr. Gerald Root,false,false,false,true,false,false,false
127631,127635,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
127658,127662,,,-1,-1,"             

          END. ",Root,"


 
                         ",24,Mr. Gerald Root,false,false,false,false,false,false,false
